date,week_day,hour,ticket_number,waiter,product_name,quantity,unitary_price,total
10/10/2024,Thursday,12:53,FCB 0003-000007555,102,Alfajor choc blanco nuez x un,1,0,0
10/10/2024,Thursday,12:53,FCB 0003-000007555,102,Alfajor choc blanco nuez x un,1,0,0
10/10/2024,Thursday,12:53,FCB 0003-000007555,102,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,12:53,FCB 0003-000007555,102,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,12:53,FCB 0003-000007555,102,Alfajor choc x un,1,0,0
10/10/2024,Thursday,12:53,FCB 0003-000007555,102,Alfajor choc x un,1,0,0
10/10/2024,Thursday,12:53,FCB 0003-000007555,102,Alfajor mixto caja x6un,1,9500,9500
10/10/2024,Thursday,12:53,FCB 0003-000007555,102,Alfajor choc blanco nuez x un,1,0,0
10/10/2024,Thursday,12:53,FCB 0003-000007555,102,Alfajor choc blanco nuez x un,1,0,0
10/10/2024,Thursday,12:53,FCB 0003-000007555,102,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,12:53,FCB 0003-000007555,102,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,12:53,FCB 0003-000007557,102,Alf. 150 aniv. Suelto,1,2500,2500
10/10/2024,Thursday,13:02,FCB 0003-000007560,102,Alfajor choc blanco nuez x un,2,1900,3800
10/10/2024,Thursday,13:02,FCB 0003-000007560,102,Conito choc blanco x un,2,1600,3200
10/10/2024,Thursday,13:02,FCB 0003-000007560,102,Alf. 150 aniv. Suelto,2,2500,5000
10/10/2024,Thursday,13:03,FCB 0003-000007563,102,Alf. 150 aniv. Suelto,1,2500,2500
10/10/2024,Thursday,13:07,FCB 0003-000007565,102,Alfajor mixto caja x12un,2,18500,37000
10/10/2024,Thursday,13:09,FCB 0003-000007568,102,Alfajor mixto caja x12un,3,18500,55500
10/10/2024,Thursday,13:12,FCB 0003-000007571,102,Dulce de leche vidrio x450g,4,5300,21200
10/10/2024,Thursday,13:13,FCB 0003-000007574,102,Dulce de leche vidrio x450g,1,5300,5300
10/10/2024,Thursday,13:13,FCB 0003-000007574,102,Alfajor Super DDL x un,1,2500,2500
10/10/2024,Thursday,13:13,FCB 0003-000007574,102,Alfajor mini choc pouch x475g,1,20500,20500
10/10/2024,Thursday,13:16,FCB 0003-000007576,102,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,13:16,FCB 0003-000007576,102,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,13:16,FCB 0003-000007576,102,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,13:16,FCB 0003-000007576,102,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,13:16,FCB 0003-000007576,102,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,13:16,FCB 0003-000007576,102,Alfajor mixto caja x6un,3,9500,28500
10/10/2024,Thursday,13:16,FCB 0003-000007576,102,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/10/2024,Thursday,13:16,FCB 0003-000007576,102,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,13:16,FCB 0003-000007576,102,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,13:16,FCB 0003-000007576,102,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,13:16,FCB 0003-000007576,102,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,13:16,FCB 0003-000007576,102,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,13:16,FCB 0003-000007576,102,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,13:16,FCB 0003-000007576,102,Alfajor surtido caja x12un,1,18500,18500
10/10/2024,Thursday,13:16,FCB 0003-000007576,102,Dulce de leche vidrio x450g,2,5300,10600
10/10/2024,Thursday,13:16,FCB 0003-000007576,102,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,13:23,FCB 0003-000007579,102,Conito choc caja x12un,1,16500,16500
10/10/2024,Thursday,13:23,FCB 0003-000007579,102,Alf. 150 aniv. Suelto,1,2500,2500
10/10/2024,Thursday,13:23,FCB 0003-000007579,102,Conito choc caja x6un,1,8500,8500
10/10/2024,Thursday,13:25,FCB 0003-000007582,102,Alf. 150 aniv. Suelto,1,2500,2500
10/10/2024,Thursday,13:28,FCB 0003-000007584,102,Alf. 150 aniv. Suelto,4,2500,10000
10/10/2024,Thursday,13:29,FCB 0003-000007587,102,Alfajor choc x un,1,1900,1900
10/10/2024,Thursday,13:29,FCB 0003-000007587,102,Conito choc x un,1,1600,1600
10/10/2024,Thursday,13:31,FCB 0003-000007590,102,Coronitas choc tripack,1,2500,2500
10/10/2024,Thursday,13:31,FCB 0003-000007590,102,Alfajor 70 cacao x un,1,2500,2500
10/10/2024,Thursday,13:32,FCB 0003-000007592,102,Conito choc caja x12un,1,16500,16500
10/10/2024,Thursday,13:37,FCB 0003-000007595,102,Alf. 150 aniv. Suelto,2,2500,5000
10/10/2024,Thursday,13:37,FCB 0003-000007595,102,Conito 70 cacao x un,1,1900,1900
10/10/2024,Thursday,13:38,FCB 0003-000007598,102,Alf. 150 aniv. Suelto,2,2500,5000
10/10/2024,Thursday,13:38,FCB 0003-000007598,102,Alfajor 70 cacao x un,1,2500,2500
10/10/2024,Thursday,13:39,FCB 0003-000007601,102,Tableta blanco x80g,1,5700,5700
10/10/2024,Thursday,13:39,FCB 0003-000007601,102,Alfajor 70 cacao x un,1,2500,2500
10/10/2024,Thursday,13:42,FCB 0003-000007603,102,Alfajor Super DDL x un,1,2500,2500
10/10/2024,Thursday,13:43,FCB 0003-000007606,102,Alfajor 70 cacao x un,1,2500,2500
10/10/2024,Thursday,13:43,FCB 0003-000007609,102,Galletita limon x un,1,1200,1200
10/10/2024,Thursday,13:44,FCB 0003-000007611,102,Alf. 150 aniv. Suelto,1,2500,2500
10/10/2024,Thursday,13:47,FCB 0003-000007614,102,Alf. 150 aniv. Suelto,1,2500,2500
10/10/2024,Thursday,13:50,FCB 0003-000007617,102,Alf. 150 aniv. Suelto,3,2500,7500
10/10/2024,Thursday,13:57,FCB 0003-000007619,102,Alfajor Super DDL x un,2,2500,5000
10/10/2024,Thursday,13:58,FCB 0003-000007622,102,Alfajor 70 cacao x un,1,2500,2500
10/10/2024,Thursday,13:58,FCB 0003-000007622,102,Alfajor choc blanco nuez x un,1,1900,1900
10/10/2024,Thursday,14:00,FCB 0003-000007625,102,Galletita limon caja x12un,1,12000,12000
10/10/2024,Thursday,14:05,FCB 0003-000007628,102,Medallon choc limon pouch x200,1,8500,8500
10/10/2024,Thursday,14:55,FCB 0003-000007668,102,Alf. 150 aniv. Suelto,1,2500,2500
10/10/2024,Thursday,14:59,FCB 0003-000007673,102,Alfajor choc blanco nuez x un,1,1900,1900
10/10/2024,Thursday,14:59,FCB 0003-000007673,102,Alfajor choc x un,1,1900,1900
10/10/2024,Thursday,14:59,FCB 0003-000007673,102,Dulce de leche vidrio x450g,2,5300,10600
10/10/2024,Thursday,15:01,FCB 0003-000007676,102,Galletita limon caja x12un,2,12000,24000
10/10/2024,Thursday,15:02,FCB 0003-000007679,102,Alf. 150 aniv. Suelto,2,2500,5000
10/10/2024,Thursday,15:04,FCB 0003-000007684,102,Alfajor Sin Azucar Suelto,2,2500,5000
10/10/2024,Thursday,15:05,FCB 0003-000007690,102,Conito choc caja x6un,1,8500,8500
10/10/2024,Thursday,15:08,FCB 0003-000007692,102,Alfajor 70 cacao x un,1,2500,2500
10/10/2024,Thursday,15:08,FCB 0003-000007692,102,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/10/2024,Thursday,15:08,FCB 0003-000007692,102,Galletita limon x un,1,1200,1200
10/10/2024,Thursday,15:08,FCB 0003-000007692,102,Alfajor 70 cacao caja x9un,1,22500,22500
10/10/2024,Thursday,15:08,FCB 0003-000007692,102,Galletita limon caja x12un,1,12000,12000
10/10/2024,Thursday,15:13,FCB 0003-000007703,102,Alfajor mini choc pouch x475g,1,20500,20500
10/10/2024,Thursday,15:13,FCB 0003-000007703,102,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/10/2024,Thursday,15:13,FCB 0003-000007703,102,Alfajor choc caja x6un,1,9500,9500
10/10/2024,Thursday,15:13,FCB 0003-000007703,102,Alfajor 70 cacao caja x9un,1,22500,22500
10/10/2024,Thursday,15:14,FCB 0003-000007706,102,Alfajor Sin Azucar Suelto,3,2500,7500
10/10/2024,Thursday,15:16,FCB 0003-000007711,102,Conito choc x un,1,1600,1600
10/10/2024,Thursday,15:16,FCB 0003-000007711,102,Alf. 150 aniv. Suelto,4,2500,10000
10/10/2024,Thursday,15:16,FCB 0003-000007711,102,Alfajor 70 cacao x un,1,2500,2500
10/10/2024,Thursday,15:17,FCB 0003-000007714,102,Alfajor choc x un,1,1900,1900
10/10/2024,Thursday,15:19,FCB 0003-000007719,102,Alfajor mini choc pouch x125g,1,6300,6300
10/10/2024,Thursday,15:19,FCB 0003-000007719,102,Galletita limon caja x12un,1,12000,12000
10/10/2024,Thursday,15:20,FCB 0003-000007722,102,Alfajor Sin Azucar Suelto,2,2500,5000
10/10/2024,Thursday,15:22,FCB 0003-000007725,102,Alfajor 70 cacao x un,1,2500,2500
10/10/2024,Thursday,15:22,FCB 0003-000007725,102,Alfajor Sin Azucar Suelto,3,2500,7500
10/10/2024,Thursday,15:22,FCB 0003-000007725,102,Alf. 150 aniv. Suelto,2,2500,5000
10/10/2024,Thursday,15:23,FCB 0003-000007727,102,Alfajor Sin Azucar Suelto,5,2500,12500
10/10/2024,Thursday,15:33,FCB 0003-000007730,102,Conito choc caja x6un,1,8500,8500
10/10/2024,Thursday,15:33,FCB 0003-000007730,102,Alfajor choc caja x6un,1,9500,9500
10/10/2024,Thursday,15:34,FCB 0003-000007733,102,Alf. 150 aniv. Suelto,2,2500,5000
10/10/2024,Thursday,15:34,FCB 0003-000007733,102,Conito choc blanco x un,1,1600,1600
10/10/2024,Thursday,15:35,FCB 0003-000007736,102,Coronitas choc tripack,2,2500,5000
10/10/2024,Thursday,15:38,FCB 0003-000007738,102,Alfajor Sin Azucar Suelto,2,2500,5000
10/10/2024,Thursday,15:39,FCB 0003-000007741,102,Alf. 150 aniv. Suelto,1,2500,2500
10/10/2024,Thursday,15:42,FCB 0003-000007746,102,Alfajor choc blanco nuez x un,1,1900,1900
10/10/2024,Thursday,15:42,FCB 0003-000007746,102,Alf. 150 aniv. Suelto,1,2500,2500
10/10/2024,Thursday,15:46,FCB 0003-000007752,102,Galletita limon caja x12un,1,12000,12000
10/10/2024,Thursday,15:48,FCB 0003-000007757,102,Alfajor choc caja x12un,1,18500,18500
10/10/2024,Thursday,15:48,FCB 0003-000007757,102,Galletita choc limon caja x12u,1,16000,16000
10/10/2024,Thursday,15:48,FCB 0003-000007757,102,Conito choc caja x12un,1,16500,16500
10/10/2024,Thursday,15:48,FCB 0003-000007757,102,Alfajor choc caja x6un,1,9500,9500
10/10/2024,Thursday,15:48,FCB 0003-000007757,102,Conito choc x un,1,1600,1600
10/11/2024,Friday,14:52,FCB 0003-000008103,102,Alfajor choc caja x12un,1,18500,18500
10/11/2024,Friday,14:54,FCB 0003-000008105,102,Dulce de leche vidrio x450g,1,5300,5300
10/11/2024,Friday,14:56,FCB 0003-000008108,102,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/11/2024,Friday,14:56,FCB 0003-000008108,102,Alfajor choc caja x12un,1,18500,18500
10/11/2024,Friday,15:04,FCB 0003-000008111,102,Alfajor 70 cacao caja x9un,2,22500,45000
10/11/2024,Friday,15:04,FCB 0003-000008111,102,Galletita limon caja x12un,1,12000,12000
10/11/2024,Friday,15:04,FCB 0003-000008111,102,Alfajor mixto caja x6un,1,9500,9500
10/11/2024,Friday,15:05,FCB 0003-000008114,102,Alf. 150 aniv. Suelto,1,2500,2500
10/11/2024,Friday,15:06,FCB 0003-000008116,102,Alfajor Sin Azucar Suelto,10,2500,25000
10/11/2024,Friday,15:12,FCB 0003-000008119,102,Alfajor choc caja x6un,1,9500,9500
10/11/2024,Friday,15:14,FCB 0003-000008122,102,Alfajor Sin Azucar Suelto,1,2500,2500
10/11/2024,Friday,15:16,FCB 0003-000008124,102,Alfajor choc x un,1,1900,1900
10/11/2024,Friday,15:16,FCB 0003-000008124,102,Alfajor choc blanco nuez x un,1,1900,1900
10/11/2024,Friday,15:18,FCB 0003-000008127,102,Alfajor Sin Azucar Suelto,1,2500,2500
10/11/2024,Friday,15:18,FCB 0003-000008127,102,Alfajor mini choc pouch x475g,1,20500,20500
10/11/2024,Friday,15:19,FCB 0003-000008130,102,Coronita surtidas x 20 unidade,1,25000,25000
10/11/2024,Friday,15:19,FCB 0003-000008130,102,Alfajor choc caja x12un,2,18500,37000
10/11/2024,Friday,15:20,FCB 0003-000008132,102,Galletita choc limon caja x12u,1,16000,16000
10/11/2024,Friday,15:20,FCB 0003-000008132,102,Conito choc blanco x un,1,1600,1600
10/11/2024,Friday,15:20,FCB 0003-000008132,102,Dulce de leche vidrio x450g,1,5300,5300
10/11/2024,Friday,15:20,FCB 0003-000008132,102,Galletita limon caja x12un,1,12000,12000
10/11/2024,Friday,15:20,FCB 0003-000008132,102,Conito choc x un,1,1600,1600
10/11/2024,Friday,15:26,FCB 0003-000008135,102,Alfajor Sin Azucar Suelto,3,2500,7500
10/11/2024,Friday,15:26,FCB 0003-000008135,102,Coronitas choc tripack,1,2500,2500
10/11/2024,Friday,15:27,FCB 0003-000008138,102,Alfajor Sin Azucar Suelto,5,2500,12500
10/11/2024,Friday,15:29,FCB 0003-000008141,102,Alfajor Sin Azucar Suelto,2,2500,5000
10/11/2024,Friday,15:29,FCB 0003-000008143,102,Alfajor choc x un,2,1900,3800
10/11/2024,Friday,15:31,FCB 0003-000008146,102,Alfajor Sin Azucar Suelto,1,2500,2500
10/11/2024,Friday,16:06,FCB 0003-000008189,102,Alfajor Sin Azucar Suelto,2,2500,5000
10/11/2024,Friday,16:09,FCB 0003-000008195,102,Alfajor Super DDL x un,1,2500,2500
10/11/2024,Friday,16:09,FCB 0003-000008195,102,Alfajor choc caja x6un,1,9500,9500
10/11/2024,Friday,16:09,FCB 0003-000008195,102,Alfajor choc caja x12un,1,18500,18500
10/11/2024,Friday,16:51,FCB 0003-000008251,102,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/11/2024,Friday,16:51,FCB 0003-000008251,102,Conito choc caja x6un,2,8500,17000
10/11/2024,Friday,16:52,FCB 0003-000008257,102,Alfajor choc blanco nuez x un,2,1900,3800
10/11/2024,Friday,16:52,FCB 0003-000008257,102,Alf. 150 aniv. Suelto,1,2500,2500
10/11/2024,Friday,16:52,FCB 0003-000008257,102,Galletita limon caja x12un,1,12000,12000
10/11/2024,Friday,16:53,FCB 0003-000008259,102,Alf. 150 aniv. Suelto,2,2500,5000
10/11/2024,Friday,16:53,FCB 0003-000008259,102,Alfajor Sin Azucar Suelto,2,2500,5000
10/11/2024,Friday,16:54,FCB 0003-000008265,102,Alfajor Sin Azucar Suelto,1,2500,2500
10/11/2024,Friday,16:57,FCB 0003-000008273,102,Alfajor merengue x un,1,0,0
10/11/2024,Friday,16:57,FCB 0003-000008273,102,Alfajor merengue x un,1,0,0
10/11/2024,Friday,16:57,FCB 0003-000008273,102,Alfajor merengue x un,1,0,0
10/11/2024,Friday,16:57,FCB 0003-000008273,102,Alfajor merengue x un,1,0,0
10/11/2024,Friday,16:57,FCB 0003-000008273,102,Alfajor merengue x un,1,0,0
10/11/2024,Friday,16:57,FCB 0003-000008273,102,Alfajor merengue x un,1,0,0
10/11/2024,Friday,16:57,FCB 0003-000008273,102,Alfajor merengue x un,1,0,0
10/11/2024,Friday,16:57,FCB 0003-000008273,102,Alfajor merengue x un,1,0,0
10/11/2024,Friday,16:57,FCB 0003-000008273,102,Alfajor merengue x un,1,0,0
10/11/2024,Friday,16:57,FCB 0003-000008273,102,Alfajor merengue x un,1,0,0
10/11/2024,Friday,16:57,FCB 0003-000008273,102,Alfajor merengue x un,1,0,0
10/11/2024,Friday,16:57,FCB 0003-000008273,102,Alfajor surtido caja x12un,1,18500,18500
10/11/2024,Friday,16:57,FCB 0003-000008273,102,Galletita limon caja x12un,1,12000,12000
10/11/2024,Friday,16:57,FCB 0003-000008273,102,Alfajor merengue x un,1,0,0
10/11/2024,Friday,17:03,FCB 0003-000008284,102,Alfajor mixto caja x12un,2,18500,37000
10/11/2024,Friday,17:03,FCB 0003-000008284,102,Alfajor mini choc pouch x475g,1,20500,20500
10/11/2024,Friday,17:24,FCB 0003-000008308,102,Alfajor mixto caja x12un,2,18500,37000
10/11/2024,Friday,17:24,FCB 0003-000008308,102,Alfajor merengue x un,1,1900,1900
10/11/2024,Friday,17:24,FCB 0003-000008308,102,Alfajor mini choc pouch x125g,3,6300,18900
10/11/2024,Friday,17:24,FCB 0003-000008308,102,Alfajor choc caja x12un,1,18500,18500
10/11/2024,Friday,17:24,FCB 0003-000008308,102,Alfajor choc x un,1,1900,1900
10/11/2024,Friday,17:24,FCB 0003-000008308,102,Dulce de leche vidrio x450g,2,5300,10600
10/11/2024,Friday,17:26,FCB 0003-000008319,102,Alfajor choc caja x12un,2,18500,37000
10/11/2024,Friday,17:26,FCB 0003-000008319,102,Conito choc blanco x un,1,1600,1600
10/11/2024,Friday,17:26,FCB 0003-000008319,102,Alfajor mini choc pouch x125g,1,6300,6300
10/11/2024,Friday,17:26,FCB 0003-000008319,102,Alfajor mixto caja x12un,1,18500,18500
10/11/2024,Friday,17:26,FCB 0003-000008319,102,Alfajor Super DDL x un,1,2500,2500
10/11/2024,Friday,17:26,FCB 0003-000008319,102,Alfajor mini choc granel,1,1400,1400
10/11/2024,Friday,17:26,FCB 0003-000008319,102,Dulce de leche vidrio x450g,2,5300,10600
10/11/2024,Friday,17:33,FCB 0003-000008324,102,Alfajor Sin Azucar Suelto,3,2500,7500
10/11/2024,Friday,17:34,FCB 0003-000008327,102,Alfajor Sin Azucar Suelto,1,2500,2500
10/11/2024,Friday,17:36,FCB 0003-000008330,102,Alfajor choc x un,1,1900,1900
10/11/2024,Friday,17:36,FCB 0003-000008330,102,Alfajor mixto caja x6un,3,9500,28500
10/11/2024,Friday,17:36,FCB 0003-000008330,102,Alfajor mini choc pouch x475g,1,20500,20500
10/11/2024,Friday,17:51,FCB 0003-000008343,102,Alfajor choc caja x12un,1,18500,18500
10/11/2024,Friday,19:16,FCB 0003-000008459,102,Alfajor choc caja x6un,1,9500,9500
10/11/2024,Friday,19:17,FCB 0003-000008462,102,Galletita limon caja x12un,1,12000,12000
10/11/2024,Friday,19:17,FCB 0003-000008462,102,Alfajor mixto caja x12un,1,18500,18500
10/11/2024,Friday,19:22,FCB 0003-000008465,102,Alfajor mixto caja x12un,1,18500,18500
10/11/2024,Friday,19:24,FCB 0003-000008467,102,Alfajor mini choc pouch x125g,3,6300,18900
10/11/2024,Friday,19:35,FCB 0003-000008470,102,Dulce de leche vidrio x800g,1,9900,9900
10/11/2024,Friday,19:36,FCB 0003-000008473,102,Alf. 150 aniv. Suelto,2,2500,5000
10/11/2024,Friday,19:39,FCB 0003-000008475,102,Alf. 150 aniv. Suelto,1,2500,2500
10/11/2024,Friday,19:39,FCB 0003-000008475,102,Alfajor choc x un,1,1900,1900
10/11/2024,Friday,19:39,FCB 0003-000008475,102,Alfajor merengue x un,1,1900,1900
10/11/2024,Friday,19:42,FCB 0003-000008478,102,Alfajor semilia 70 cacao x un,2,2500,5000
10/11/2024,Friday,19:42,FCB 0003-000008478,102,Conito 70 cacao x un,1,1900,1900
10/11/2024,Friday,19:42,FCB 0003-000008478,102,Alfajor mixto caja x12un,1,18500,18500
10/11/2024,Friday,19:42,FCB 0003-000008481,102,Alf. 150 aniv. Suelto,2,2500,5000
10/11/2024,Friday,19:43,FCB 0003-000008483,102,Alf. 150 aniv. Suelto,1,2500,2500
10/11/2024,Friday,19:43,FCB 0003-000008483,102,Alfajor 70 cacao x un,1,2500,2500
10/11/2024,Friday,19:43,FCB 0003-000008486,102,Alf. 150 aniv. Suelto,1,2500,2500
10/11/2024,Friday,19:49,FCB 0003-000008492,102,Alfajor mixto caja x6un,1,9500,9500
10/11/2024,Friday,19:52,FCB 0003-000008494,102,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/11/2024,Friday,19:52,FCB 0003-000008494,102,Conito choc caja x6un,1,8500,8500
10/11/2024,Friday,19:53,FCB 0003-000008497,102,Conito choc caja x6un,1,8500,8500
10/11/2024,Friday,19:53,FCB 0003-000008500,102,Alfajor choc x un,1,1900,1900
10/11/2024,Friday,19:53,FCB 0003-000008500,102,Alf. 150 aniv. Suelto,1,2500,2500
10/11/2024,Friday,19:56,FCB 0003-000008502,102,Alf. 150 aniv. Suelto,1,2500,2500
10/11/2024,Friday,19:56,FCB 0003-000008502,102,Alfajor Super DDL x un,1,2500,2500
10/11/2024,Friday,19:56,FCB 0003-000008502,102,Alfajor choc x un,1,1900,1900
10/11/2024,Friday,19:56,FCB 0003-000008502,102,Alfajor 70 cacao x un,1,2500,2500
10/11/2024,Friday,19:58,FCB 0003-000008505,102,Alfajor choc x un,1,1900,1900
10/15/2024,Tuesday,10:25,FCB 0003-000009736,102,Alf. 150 aniv. Suelto,1,2500,2500
10/15/2024,Tuesday,10:28,FCB 0003-000009739,102,Conito choc blanco x un,2,1600,3200
10/15/2024,Tuesday,10:28,FCB 0003-000009739,102,Conito choc caja x12un,1,16500,16500
10/15/2024,Tuesday,10:28,FCB 0003-000009739,102,Alfajor choc x un,2,1900,3800
10/15/2024,Tuesday,10:39,FCB 0003-000009742,102,Alfajor choc caja x12un,1,18500,18500
10/15/2024,Tuesday,10:44,FCB 0003-000009747,102,Alfajor mini choc blanco grane,1,1400,1400
10/15/2024,Tuesday,10:44,FCB 0003-000009747,102,Barrita H con almendra,1,2700,2700
10/15/2024,Tuesday,10:44,FCB 0003-000009747,102,Coronitas choc tripack,1,2500,2500
10/15/2024,Tuesday,10:45,FCB 0003-000009750,102,Alfajor Super DDL x un,1,2500,2500
10/15/2024,Tuesday,11:10,FCB 0003-000009761,102,Alfajor choc blanco nuez x un,1,0,0
10/15/2024,Tuesday,11:10,FCB 0003-000009761,102,Alfajor merengue x un,1,0,0
10/15/2024,Tuesday,11:10,FCB 0003-000009761,102,Alfajor choc x un,1,0,0
10/15/2024,Tuesday,11:10,FCB 0003-000009761,102,Alf. 150 aniv. Suelto,2,2500,5000
10/15/2024,Tuesday,11:10,FCB 0003-000009761,102,Alfajor choc blanco nuez x un,1,0,0
10/15/2024,Tuesday,11:10,FCB 0003-000009761,102,Alfajor merengue x un,1,0,0
10/15/2024,Tuesday,11:10,FCB 0003-000009761,102,Alfajor choc x un,1,0,0
10/15/2024,Tuesday,11:10,FCB 0003-000009761,102,Alfajor surtido caja x6un,1,9500,9500
10/15/2024,Tuesday,11:12,FCB 0003-000009766,102,Alfajor 70 cacao x un,1,2500,2500
10/15/2024,Tuesday,11:12,FCB 0003-000009766,102,Alf. 150 aniv. Suelto,2,2500,5000
10/15/2024,Tuesday,11:12,FCB 0003-000009766,102,Alfajor semilia 70 cacao x un,1,2500,2500
10/15/2024,Tuesday,11:12,FCB 0003-000009766,102,Alfajor Super DDL x un,1,2500,2500
10/15/2024,Tuesday,11:15,FCB 0003-000009771,102,Alfajor 70 cacao x un,1,2500,2500
10/15/2024,Tuesday,11:15,FCB 0003-000009771,102,Alfajor merengue x un,12,0,0
10/15/2024,Tuesday,11:15,FCB 0003-000009771,102,Alfajor mixto caja x12un,1,18500,18500
10/15/2024,Tuesday,11:15,FCB 0003-000009771,102,Alfajor choc blanco nuez x un,2,1900,3800
10/15/2024,Tuesday,11:15,FCB 0003-000009771,102,Alf. 150 aniv. Suelto,2,2500,5000
10/15/2024,Tuesday,11:15,FCB 0003-000009771,102,Alfajor surtido caja x12un,1,18500,18500
10/15/2024,Tuesday,11:18,FCB 0003-000009779,102,Alfajor 70 cacao x un,2,2500,5000
10/15/2024,Tuesday,11:21,FCB 0003-000009785,102,Alfajor choc x un,1,1900,1900
10/15/2024,Tuesday,11:23,FCB 0003-000009788,102,Alfajor Sin Azucar Suelto,1,2500,2500
10/15/2024,Tuesday,11:29,FCB 0003-000009790,102,Alfajor mini choc pouch x475g,1,20500,20500
10/15/2024,Tuesday,11:32,FCB 0003-000009793,102,Alf. 150 aniv. Suelto,1,2500,2500
10/15/2024,Tuesday,11:32,FCB 0003-000009793,102,Alfajor Sin Azucar Suelto,1,2500,2500
10/15/2024,Tuesday,11:37,FCB 0003-000009796,102,Alfajor Sin Azucar Suelto,2,2500,5000
10/15/2024,Tuesday,11:41,FCB 0003-000009798,102,Alfajor semilia 70 cacao caja,1,22500,22500
10/15/2024,Tuesday,11:41,FCB 0003-000009798,102,Alfajor semilia 70 cacao caja,1,22500,22500
10/15/2024,Tuesday,11:41,FCB 0003-000009798,102,Alfajor mixto caja x12un,1,18500,18500
10/15/2024,Tuesday,11:42,FCB 0003-000009801,102,Alfajor Sin Azucar Suelto,2,2500,5000
10/15/2024,Tuesday,11:44,FCB 0003-000009804,102,Alfajor Super DDL x un,1,2500,2500
10/15/2024,Tuesday,11:44,FCB 0003-000009804,102,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/15/2024,Tuesday,11:53,FCB 0003-000009806,102,Alfajor merengue x un,1,1900,1900
10/15/2024,Tuesday,11:53,FCB 0003-000009806,102,Alfajor choc x un,2,1900,3800
10/15/2024,Tuesday,12:02,FCB 0003-000009809,102,Dulce de leche vidrio x450g,2,5300,10600
10/15/2024,Tuesday,12:06,FCB 0003-000009815,102,Dulce de leche vidrio x800g,1,9900,9900
